x,y,class,post 1,post 2,post 3,post 4,post 5,post 6,post 7,post 8,post 9
-64,-32,8,0,0,0,0,0,0.0366,0,0.9634,0
-64,-30,8,0,0,0,0,0,0.2209,0,0.7791,0
-64,-28,6,0,0,0,0,0,0.9005,0,0.0995,0
-64,-26,6,0,0,0,0,0,0.9727,0,0.0273,0
-64,-24,6,0,0,1.00E-04,0,0,0.9998,0,1.00E-04,0
-64,-22,6,0,0,2.00E-04,0,0,0.9998,0,0,0
-64,-20,6,0,0,0,0,0,0.9999,0,0,0
-64,-18,6,0,0,6.00E-04,0,0,0.9994,0,0,0
-64,-16,3,0,0,0.8642,0,0,0.1358,0,0,0
-64,-14,3,0,0,0.9296,0,0,0.0704,0,0,0
-64,-12,3,0,0,0.9853,0,0,0.0147,0,0,0
-64,-10,3,0,0,0.9932,0,0,0.0068,0,0,0
-64,-8,3,0,0,0.9957,0,0,0.0043,0,0,0
-64,-6,3,0,0,0.9944,0,0,0.0056,0,0,0
-64,-4,3,0,0,0.9934,0,0,0.0066,0,0,0
-64,-2,3,0,0,0.9927,0,0,0.0073,0,0,0
-64,0,3,0,0,0.9916,0,0,0.0084,0,0,0
-64,2,3,0,0,0.8974,0,0,0.1026,0,0,0
-64,4,3,0,0,0.7819,0,0,0.2181,0,0,0
-64,6,3,0,0,0.9507,0,0,0.0492,0,0,0
-64,8,3,0,1.00E-04,0.9728,0,0,0.0271,0,0,0
-64,10,3,0,2.00E-04,0.9487,0,0,0.0511,0,0,0
-64,52,5,0,0,0,0.1119,0.8875,0,0,0,6.00E-04
-64,56,4,0,0,0,0.9934,0.0066,0,0,0,0
-64,58,4,0,0,0,0.9992,8.00E-04,0,0,0,0
-64,66,4,0,0,0,1,0,0,0,0,0
-64,80,4,0,0,0,1,0,0,0,0,0
-64,82,4,0,0,0,1,0,0,0,0,0
-62,-38,8,0,0,0,0,0,0,1.00E-04,0.9999,0
-62,-36,8,0,0,0,0,0,8.00E-04,0,0.9992,0
-62,-34,8,0,0,0,0,0,0.0121,0,0.9879,0
-62,-32,8,0,0,0,0,0,0.0675,0,0.9325,0
-62,-30,8,0,0,0,0,0,0.3951,0,0.6049,0
-62,-28,6,0,0,0,0,0,0.7617,0,0.2383,0
-62,-26,6,0,0,0,0,0,0.996,0,0.004,0
-62,-24,6,0,0,1.00E-04,0,0,0.9997,0,2.00E-04,0
-62,-22,6,0,0,0.0051,0,0,0.9949,0,0,0
-62,-20,6,0,0,0.0042,0,0,0.9958,0,0,0
-62,-18,6,0,0,0.0403,0,0,0.9597,0,0,0
-62,-16,3,0,0,0.7121,0,0,0.2879,0,0,0
-62,-14,3,0,0,0.9436,0,0,0.0564,0,0,0
-62,-12,3,0,0,0.9823,0,0,0.0177,0,0,0
-62,-10,3,0,0,0.9912,0,0,0.0088,0,0,0
-62,-8,3,0,0,0.9937,0,0,0.0063,0,0,0
-62,-6,3,0,0,0.994,0,0,0.006,0,0,0
-62,-4,3,0,0,0.9949,0,0,0.0051,0,0,0
-62,-2,3,0,0,0.9942,0,0,0.0058,0,0,0
-62,0,3,0,0,0.9926,0,0,0.0074,0,0,0
-62,2,3,0,0,0.9826,0,0,0.0174,0,0,0
-62,4,3,0,0,0.9703,0,0,0.0297,0,0,0
-62,6,3,0,1.00E-04,0.8846,0,0,0.1153,0,0,0
-62,8,3,0,0,0.9901,0,0,0.0099,0,0,0
-62,52,5,0,0,0,0.032,0.9667,0,0,0,0.0013
-62,54,4,0,0,0,0.6914,0.3085,0,0,0,1.00E-04
-62,56,4,0,0,0,0.9089,0.0911,0,0,0,0
-62,80,4,0,0,0,1,0,0,0,0,0
-60,-52,7,0,0,0,0,0,0,0.9998,2.00E-04,0
-60,-38,8,0,0,0,0,0,0,0,0.9999,0
-60,-36,8,0,0,0,0,0,0.001,0,0.999,0
-60,-34,8,0,0,0,0,0,0.0207,0,0.9793,0
-60,-32,8,0,0,0,0,0,0.0828,0,0.9172,0
-60,-30,6,0,0,0,0,0,0.5027,0,0.4973,0
-60,-28,6,0,0,0,0,0,0.9301,0,0.0699,0
-60,-26,6,0,0,0,0,0,0.9913,0,0.0087,0
-60,-24,6,0,0,0,0,0,0.9994,0,6.00E-04,0
-60,-22,6,0,0,0.0063,0,0,0.9937,0,0,0
-60,-20,6,0,0,0.0442,0,0,0.9558,0,0,0
-60,-18,6,0,0,0.1582,0,0,0.8418,0,0,0
-60,-16,3,0,0,0.8154,0,0,0.1846,0,0,0
-60,-14,3,0,0,0.9218,0,0,0.0782,0,0,0
-60,-12,3,0,0,0.9693,0,0,0.0307,0,0,0
-60,-10,3,0,0,0.9885,0,0,0.0115,0,0,0
-60,-8,3,0,0,0.9917,0,0,0.0083,0,0,0
-60,-6,3,0,0,0.9934,0,0,0.0066,0,0,0
-60,-4,3,0,0,0.9966,0,0,0.0034,0,0,0
-60,-2,3,0,0,0.9953,0,0,0.0047,0,0,0
-60,0,3,0,0,0.9902,0,0,0.0098,0,0,0
-60,2,3,0,0,0.9802,0,0,0.0198,0,0,0
-60,4,3,0,0,0.9835,0,0,0.0165,0,0,0
-60,6,3,0,0,0.9649,0,0,0.0351,0,0,0
-60,8,3,0,0,0.9887,0,0,0.0112,0,0,0
-60,46,9,2.00E-04,0,0,1.00E-04,0.0054,0,0,0,0.9944
-60,52,5,0,0,0,0.0201,0.9782,0,0,0,0.0017
-60,54,5,0,0,0,0.1794,0.8201,0,0,0,5.00E-04
-60,76,4,0,0,0,1,0,0,0,0,0
-60,80,4,0,0,0,1,0,0,0,0,0
-58,-38,8,0,0,0,0,0,0,1.00E-04,0.9999,0
-58,-36,8,0,0,0,0,0,0.0012,0,0.9988,0
-58,-34,8,0,0,0,0,0,0.0142,0,0.9858,0
-58,-32,8,0,0,0,0,0,0.0695,0,0.9305,0
-58,-30,8,0,0,0,0,0,0.4231,0,0.5769,0
-58,-28,6,0,0,0,0,0,0.9142,0,0.0858,0
-58,-26,6,0,0,0,0,0,0.9935,0,0.0065,0
-58,-24,6,0,0,1.00E-04,0,0,0.9997,0,1.00E-04,0
-58,-22,6,0,0,0.0382,0,0,0.9618,0,0,0
-58,-20,6,0,0,0.3549,0,0,0.6451,0,0,0
-58,-18,3,0,0,0.7987,0,0,0.2013,0,0,0
-58,-16,3,0,0,0.9606,0,0,0.0394,0,0,0
-58,-14,3,0,0,0.801,0,0,0.199,0,0,0
-58,-12,3,0,0,0.9772,0,0,0.0228,0,0,0
-58,-10,3,0,0,0.9881,0,0,0.0119,0,0,0
-58,-8,3,0,0,0.9938,0,0,0.0062,0,0,0
-58,-6,3,0,0,0.9958,0,0,0.0042,0,0,0
-58,-4,3,0,0,0.9955,0,0,0.0045,0,0,0
-58,-2,3,0,0,0.9949,0,0,0.0051,0,0,0
-58,0,3,0,0,0.9884,0,0,0.0116,0,0,0
-58,2,3,0,0,0.9808,0,0,0.0192,0,0,0
-58,4,3,0,0,0.988,0,0,0.012,0,0,0
-58,6,3,0,0,0.9938,0,0,0.0062,0,0,0
-58,48,5,0,0,0,9.00E-04,0.7195,0,0,0,0.2796
-58,52,5,0,0,0,0.0355,0.9631,0,0,0,0.0013
-58,54,5,0,0,0,0.3061,0.6936,0,0,0,3.00E-04
-58,76,4,0,0,0,1,0,0,0,0,0
-58,80,4,0,0,0,1,0,0,0,0,0
-58,82,4,0,0,0,1,0,0,0,0,0
-56,-34,8,0,0,0,0,0,0.0103,0,0.9897,0
-56,-32,8,0,0,0,0,0,0.0187,0,0.9813,0
-56,-30,8,0,0,0,0,0,0.2431,0,0.7569,0
-56,-28,6,0,0,0,0,0,0.9878,0,0.0122,0
-56,-26,6,0,0,0,0,0,0.9993,0,7.00E-04,0
-56,-24,6,0,0,0.0238,0,0,0.9762,0,0,0
-56,-22,6,0,0,0.0181,0,0,0.9819,0,0,0
-56,-20,6,0,0,0.4821,0,0,0.5179,0,0,0
-56,-18,3,0,0,0.8785,0,0,0.1215,0,0,0
-56,-16,3,0,0,0.9401,0,0,0.0599,0,0,0
-56,-14,3,0,0,0.9271,0,0,0.0729,0,0,0
-56,-12,3,0,0,0.973,0,0,0.027,0,0,0
-56,-10,3,0,0,0.9908,0,0,0.0092,0,0,0
-56,-8,3,0,0,0.98,0,0,0.02,0,0,0
-56,-6,3,0,0,0.9938,0,0,0.0062,0,0,0
-56,-4,3,0,0,0.995,0,0,0.005,0,0,0
-56,0,3,0,0,0.9897,0,0,0.0103,0,0,0
-56,2,3,0,0,0.9787,0,0,0.0213,0,0,0
-56,4,3,0,0,0.9886,0,0,0.0114,0,0,0
-56,48,5,0,0,0,9.00E-04,0.6054,0,0,0,0.3937
-56,52,5,0,0,0,0.1142,0.8851,0,0,0,7.00E-04
-56,76,4,0,0,0,1,0,0,0,0,0
-56,80,4,0,0,0,1,0,0,0,0,0
-56,82,4,0,0,0,1,0,0,0,0,0
-54,-34,8,0,0,0,0,0,0.0075,0,0.9925,0
-54,-32,8,0,0,0,0,0,0.0439,0,0.9561,0
-54,-30,6,0,0,0,0,0,0.617,0,0.383,0
-54,-28,6,0,0,0,0,0,0.9817,0,0.0183,0
-54,-26,6,0,0,1.00E-04,0,0,0.9998,0,1.00E-04,0
-54,-24,6,0,0,0.0016,0,0,0.9984,0,0,0
-54,-22,6,0,0,0.053,0,0,0.947,0,0,0
-54,-20,6,0,0,0.0571,0,0,0.9429,0,0,0
-54,-18,3,0,0,0.5853,0,0,0.4147,0,0,0
-54,-16,3,0,0,0.7211,0,0,0.2789,0,0,0
-54,-14,3,0,0,0.7553,0,0,0.2447,0,0,0
-54,-12,3,0,0,0.9814,0,0,0.0186,0,0,0
-54,-10,3,0,0,0.974,0,0,0.026,0,0,0
-54,-8,3,0,0,0.9773,0,0,0.0227,0,0,0
-54,-6,3,0,0,0.9904,0,0,0.0096,0,0,0
-54,-4,3,0,0,0.9932,0,0,0.0068,0,0,0
-54,-2,3,0,0,0.9935,0,0,0.0065,0,0,0
-54,0,3,0,0,0.9864,0,0,0.0136,0,0,0
-54,2,3,0,0,0.9892,0,0,0.0108,0,0,0
-54,4,3,0,0,0.9937,0,0,0.0062,0,0,0
-54,48,9,0,0,0,5.00E-04,0.2061,0,0,0,0.7933
-54,70,4,0,0,0,0.9999,1.00E-04,0,0,0,0
-54,72,4,0,0,0,1,0,0,0,0,0
-54,74,4,0,0,0,1,0,0,0,0,0
-52,-32,8,0,0,0,0,0,0.0649,0,0.9351,0
-52,-30,6,0,0,0,0,0,0.8743,0,0.1257,0
-52,-28,6,0,0,0,0,0,0.8781,0,0.1219,0
-52,-26,6,0,0,0,0,0,0.9942,0,0.0058,0
-52,-24,6,0,0,1.00E-04,0,0,0.9998,0,0,0
-52,-22,6,0,0,0.0278,0,0,0.9722,0,0,0
-52,-20,6,0,0,0.2591,0,0,0.7409,0,0,0
-52,-18,6,0,0,0.1317,0,0,0.8683,0,0,0
-52,-16,3,0,0,0.9089,0,0,0.0911,0,0,0
-52,-14,3,0,0,0.9339,0,0,0.0661,0,0,0
-52,-12,3,0,0,0.9732,0,0,0.0268,0,0,0
-52,-10,3,0,0,0.9752,0,0,0.0248,0,0,0
-52,-8,3,0,0,0.9782,0,0,0.0218,0,0,0
-52,-6,3,0,0,0.9822,0,0,0.0177,0,0,0
-52,-4,3,0,0,0.992,0,0,0.008,0,0,0
-52,-2,3,0,0,0.9947,0,0,0.0053,0,0,0
-52,0,3,0,0,0.9922,0,0,0.0078,0,0,0
-52,2,3,0,0,0.9894,0,0,0.0106,0,0,0
-52,4,3,0,0,0.9928,0,0,0.0072,0,0,0
-52,68,4,0,0,0,0.9977,0.0023,0,0,0,0
-50,-28,6,0,0,0,0,0,0.8997,0,0.1003,0
-50,-26,6,0,0,0,0,0,0.9973,0,0.0027,0
-50,-24,6,0,0,0,0,0,0.9999,0,0,0
-50,-22,6,0,0,0.0048,0,0,0.9952,0,0,0
-50,-18,6,0,0,0.2545,0,0,0.7455,0,0,0
-50,-16,3,0,0,0.6297,0,0,0.3703,0,0,0
-50,-14,3,0,0,0.939,0,0,0.061,0,0,0
-50,-12,3,0,0,0.9755,0,0,0.0245,0,0,0
-50,-10,3,0,0,0.983,0,0,0.017,0,0,0
-50,-8,3,0,0,0.9752,0,0,0.0248,0,0,0
-50,-6,3,0,0,0.9771,0,0,0.0229,0,0,0
-50,-4,3,0,0,0.9949,0,0,0.0051,0,0,0
-50,-2,3,0,0,0.9971,0,0,0.0029,0,0,0
-50,0,3,0,0,0.9672,0,0,0.0328,0,0,0
-50,64,4,0,0,0,0.9984,0.0016,0,0,0,0
-50,66,4,0,0,0,1,0,0,0,0,0
-50,68,4,0,0,0,1,0,0,0,0,0
-50,70,4,0,0,0,1,0,0,0,0,0
-50,72,4,0,0,0,1,0,0,0,0,0
-48,-24,6,0,0,3.00E-04,0,0,0.9997,0,0,0
-48,-22,6,0,0,0.003,0,0,0.997,0,0,0
-48,-20,6,0,0,0.0169,0,0,0.9831,0,0,0
-48,-18,6,0,0,0.0367,0,0,0.9633,0,0,0
-48,-16,6,0,0,0.0112,0,0,0.9888,0,0,0
-48,-14,6,0,0,0.3041,0,0,0.6959,0,0,0
-48,-12,3,0,0,0.8979,0,0,0.1021,0,0,0
-48,-10,3,0,0,0.9724,0,0,0.0276,0,0,0
-48,-8,3,0,0,0.9831,0,0,0.0169,0,0,0
-48,-6,3,0,0,0.9916,0,0,0.0084,0,0,0
-48,-4,3,0,0,0.9966,0,0,0.0034,0,0,0
-48,-2,3,0,0,0.9966,0,0,0.0034,0,0,0
-48,62,4,0,0,0,1,0,0,0,0,0
-48,64,4,0,0,0,1,0,0,0,0,0
-48,66,4,0,0,0,1,0,0,0,0,0
-48,68,4,0,0,0,1,0,0,0,0,0
-48,70,4,0,0,0,1,0,0,0,0,0
-46,-22,6,0,0,2.00E-04,0,0,0.9998,0,0,0
-46,-20,6,0,0,0.0012,0,0,0.9988,0,0,0
-46,-18,6,0,0,0.0558,0,0,0.9442,0,0,0
-46,-16,6,0,0,0.0918,0,0,0.9082,0,0,0
-46,-14,6,0,0,0.0237,0,0,0.9763,0,0,0
-46,-12,6,0,0,0.0993,0,0,0.9007,0,0,0
-46,-10,3,0,0,0.5628,0,0,0.4372,0,0,0
-46,-8,3,0,0,0.8972,0,0,0.1028,0,0,0
-46,-6,3,0,0,0.9639,0,0,0.0361,0,0,0
-46,-4,3,0,0,0.9961,0,0,0.0039,0,0,0
-46,-2,3,0,0,0.9888,0,0,0.0112,0,0,0
-46,68,4,0,0,0,1,0,0,0,0,0
-44,-22,6,0,0,3.00E-04,0,0,0.9997,0,0,0
-44,-20,6,0,0,9.00E-04,0,0,0.9991,0,0,0
-44,-18,6,0,0,0.0306,0,0,0.9694,0,0,0
-44,-16,6,0,0,0.0536,0,0,0.9464,0,0,0
-44,-14,6,0,0,0.1569,0,0,0.8431,0,0,0
-44,-12,6,0,0,0.4844,0,0,0.5156,0,0,0
-44,-10,3,0,0,0.5207,0,0,0.4793,0,0,0
-44,-8,3,0,0,0.8013,0,0,0.1987,0,0,0
-44,-6,3,0,0,0.9762,0,0,0.0238,0,0,0
-44,-4,3,0,0,0.9953,0,0,0.0047,0,0,0
-44,62,4,0,0,0,1,0,0,0,0,0
-42,-22,6,0,0,0.0327,0,0,0.9673,0,0,0
-42,-20,6,0,0,0.009,0,0,0.991,0,0,0
-42,-18,6,0,0,0.0287,0,0,0.9713,0,0,0
-42,-16,6,0,0,0.005,0,0,0.995,0,0,0
-42,-14,6,0,0,0.01,0,0,0.99,0,0,0
-42,-12,6,0,0,0.0055,0,0,0.9945,0,0,0
-42,-10,6,0,0,0.0809,0,0,0.9191,0,0,0
-42,-8,6,0,0,0.3143,0,0,0.6857,0,0,0
-42,-6,3,0,0,0.9505,0,0,0.0495,0,0,0
-42,-4,3,0,0,0.9873,0,0,0.0127,0,0,0
-42,64,4,0,0,0,1,0,0,0,0,0
-40,-18,6,0,0,0.2142,0,0,0.7858,0,0,0
-40,-16,6,0,0,0.1873,0,0,0.8127,0,0,0
-40,-14,6,0,0,0.1902,0,0,0.8098,0,0,0
-40,-12,6,0,0,0.1948,0,0,0.8052,0,0,0
-40,-10,6,0,0,0.0195,0,0,0.9805,0,0,0
-40,-8,6,0,0,0.022,0,0,0.978,0,0,0
-40,-6,6,0,0,0.1713,0,0,0.8287,0,0,0
-40,-4,3,0,0,0.7303,0,0,0.2697,0,0,0
-40,66,4,0,0,0,1,0,0,0,0,0
-40,82,4,0,0,0,1,0,0,0,0,0
-38,-12,3,0,0,0.7311,0,0,0.2689,0,0,0
-38,-10,6,0,0,0.0702,0,0,0.9298,0,0,0
-38,-8,6,0,0,0.0417,0,0,0.9583,0,0,0
-38,-6,3,0,0,0.6593,0,0,0.3407,0,0,0
-38,66,4,0,0,0,1,0,0,0,0,0
-38,82,4,0,0,0,1,0,0,0,0,0
-36,-8,6,0,0,0.115,0,0,0.885,0,0,0
-36,-6,6,0,0,0.2034,0,0,0.7966,0,0,0
-36,66,4,0,0,0,0.9999,1.00E-04,0,0,0,0
-36,82,4,0,0,0,1,0,0,0,0,0
-34,68,4,0,0,0,1,0,0,0,0,0
-28,80,4,0,0,0,1,0,0,0,0,0
-26,70,4,0,0,0,1,0,0,0,0,0
-26,74,4,0,0,0,1,0,0,0,0,0
-26,78,4,0,0,0,1,0,0,0,0,0
-26,80,4,0,0,0,1,0,0,0,0,0
-24,70,4,0,0,0,1,0,0,0,0,0
-24,72,4,0,0,0,1,0,0,0,0,0
-24,74,4,0,0,0,1,0,0,0,0,0
-24,78,4,0,0,0,1,0,0,0,0,0
-22,64,4,0,0,0,0.797,0.1802,0,0,0,0.0228
-22,66,4,0,0,0,0.9272,0.0728,0,0,0,0
-22,78,4,0,0,0,1,0,0,0,0,0
-20,64,5,0,0,0,0.1908,0.8049,0,0,0,0.0044
-20,66,4,0,0,0,0.67,0.3299,0,0,0,1.00E-04
-18,64,5,0,0,0,0.1605,0.8388,0,0,0,7.00E-04
-18,66,4,0,0,0,0.7191,0.2808,0,0,0,1.00E-04
-18,80,4,0,0,0,1,0,0,0,0,0
-16,12,3,0,1.00E-04,0.9953,0,0,0.0047,0,0,0
-16,14,3,0,0.0021,0.9911,0,0,0.0067,0,0,0
-16,16,3,0,0.05,0.9001,0,0,0.05,0,0,0
-16,18,2,0,0.9048,0.063,0,0,0.0323,0,0,0
-16,20,2,0,0.968,0.0048,0,0,0.0272,0,0,0
-16,22,2,0.0012,0.9666,1.00E-04,0,0,0.0322,0,0,0
-16,66,4,0,0,0,0.8339,0.1661,0,0,0,0
-14,10,3,0,0,0.9906,0,0,0.0094,0,0,0
-14,12,3,0,0,0.9954,0,0,0.0046,0,0,0
-14,14,3,0,0.0028,0.9897,0,0,0.0074,0,0,0
-14,16,2,0,0.8374,0.1458,0,0,0.0169,0,0,0
-14,18,2,0,0.9375,0.0505,0,0,0.012,0,0,0
-14,20,2,0,0.9975,9.00E-04,0,0,0.0016,0,0,0
-14,22,2,4.00E-04,0.9977,0,0,0,0.0018,0,0,0
-14,24,2,0.0067,0.9736,0,0,0,0.0197,0,0,0
-14,26,2,0.0266,0.5546,0,0,0,0.4187,0,0,0
-12,8,3,0,0,0.994,0,0,0.006,0,0,0
-12,10,3,0,0,0.9922,0,0,0.0078,0,0,0
-12,12,3,0,5.00E-04,0.9906,0,0,0.009,0,0,0
-12,14,3,0,4.00E-04,0.9948,0,0,0.0048,0,0,0
-12,16,3,0,0.1063,0.8756,0,0,0.0181,0,0,0
-12,18,2,0,0.8767,0.1131,0,0,0.0103,0,0,0
-12,20,2,0,0.999,6.00E-04,0,0,4.00E-04,0,0,0
-12,22,2,1.00E-04,0.9996,1.00E-04,0,0,3.00E-04,0,0,0
-12,24,2,0.0017,0.9976,0,0,0,7.00E-04,0,0,0
-12,26,2,0.0845,0.9113,0,0,0,0.0042,0,0,0
-12,28,2,0.0556,0.9046,0,0,0,0.0399,0,0,0
-10,6,3,0,0,0.987,0,0,0.013,0,0,0
-10,8,3,0,0,0.972,0,0,0.028,0,0,0
-10,10,3,0,0,0.9912,0,0,0.0088,0,0,0
-10,12,3,0,4.00E-04,0.9939,0,0,0.0056,0,0,0
-10,14,3,0,0.0024,0.9915,0,0,0.0061,0,0,0
-10,16,3,0,0.1323,0.8508,0,0,0.0168,0,0,0
-10,18,2,0,0.9622,0.0346,0,0,0.0032,0,0,0
-10,20,2,0,0.9992,6.00E-04,0,0,3.00E-04,0,0,0
-10,22,2,0,0.9997,1.00E-04,0,0,1.00E-04,0,0,0
-10,24,2,4.00E-04,0.9995,0,0,0,1.00E-04,0,0,0
-10,26,2,0.0389,0.9611,0,0,0,0,0,0,0
-10,28,2,0.0887,0.9112,0,0,0,1.00E-04,0,0,0
-10,52,1,0.9648,0,0,0,0,0,0,0,0.0352
-10,54,1,0.7758,0,0,0,0,0,1.00E-04,0,0.2242
-8,6,3,0,0,0.9845,0,0,0.0155,0,0,0
-8,8,3,0,0,0.9831,0,0,0.0169,0,0,0
-8,10,3,0,0,0.9933,0,0,0.0067,0,0,0
-8,12,3,0,4.00E-04,0.9938,0,0,0.0058,0,0,0
-8,14,3,0,0.0044,0.9887,0,0,0.0069,0,0,0
-8,16,3,0,0.2405,0.7436,0,0,0.0159,0,0,0
-8,18,2,0,0.972,0.0258,0,0,0.0023,0,0,0
-8,20,2,0,0.9994,4.00E-04,0,0,1.00E-04,0,0,0
-8,22,2,0,0.9998,1.00E-04,0,0,1.00E-04,0,0,0
-8,24,2,3.00E-04,0.9997,0,0,0,0,0,0,0
-8,26,2,0.0032,0.9968,0,0,0,0,0,0,0
-8,28,2,0.0065,0.9935,0,0,0,0,0,0,0
-8,30,2,0.0212,0.9788,0,0,0,0,0,0,0
-8,32,2,0.0011,0.9989,0,0,0,0,0,0,0
-8,38,1,0.5555,0.4445,0,0,0,0,0,0,0
-8,40,1,0.9478,0.0522,0,0,0,0,0,0,0
-8,42,1,0.9986,0.0014,0,0,0,0,0,0,1.00E-04
-8,52,1,0.9468,0,0,0,0,0,0,0,0.0532
-8,54,9,0.1842,0,0,0,0,0,0,0,0.8158
-6,6,3,0,0,0.9923,0,0,0.0077,0,0,0
-6,8,3,0,0,0.996,0,0,0.004,0,0,0
-6,10,3,0,0,0.9961,0,0,0.0039,0,0,0
-6,12,3,0,5.00E-04,0.9945,0,0,0.005,0,0,0
-6,14,3,0,0.0089,0.9847,0,0,0.0064,0,0,0
-6,16,2,0,0.6638,0.3265,0,0,0.0097,0,0,0
-6,18,2,0,0.9874,0.0113,0,0,0.0013,0,0,0
-6,20,2,0,0.9976,0.0022,0,0,2.00E-04,0,0,0
-6,22,2,0,0.9998,2.00E-04,0,0,0,0,0,0
-6,24,2,1.00E-04,0.9999,0,0,0,0,0,0,0
-6,26,2,0.0017,0.9983,0,0,0,0,0,0,0
-6,28,2,0.0017,0.9983,0,0,0,0,0,0,0
-6,30,2,0.0036,0.9964,0,0,0,0,0,0,0
-6,32,1,0.6362,0.3638,0,0,0,0,0,0,0
-6,34,2,0.0037,0.9963,0,0,0,0,0,0,0
-6,38,1,0.5356,0.4644,0,0,0,0,0,0,0
-6,40,1,0.9215,0.0785,0,0,0,0,0,0,0
-6,42,1,0.999,1.00E-04,0,0,0,0,0,0,9.00E-04
-4,6,3,0,0,0.9969,0,0,0.0031,0,0,0
-4,8,3,0,0,0.9968,0,0,0.0032,0,0,0
-4,10,3,0,0,0.9969,0,0,0.0031,0,0,0
-4,12,3,0,4.00E-04,0.9949,0,0,0.0047,0,0,0
-4,14,3,0,0.0282,0.9634,0,0,0.0084,0,0,0
-4,16,3,0,0.4405,0.5467,0,0,0.0128,0,0,0
-4,18,2,0,0.9756,0.0224,0,0,0.002,0,0,0
-4,20,2,0,0.9969,0.0028,0,0,3.00E-04,0,0,0
-4,22,2,0,0.9996,3.00E-04,0,0,0,0,0,0
-4,24,2,1.00E-04,0.9998,0,0,0,0,0,0,0
-4,26,2,0.0025,0.9975,0,0,0,0,0,0,0
-4,28,2,0.0042,0.9958,0,0,0,0,0,0,0
-4,30,2,0.0115,0.9885,0,0,0,0,0,0,0
-4,32,1,0.7403,0.2597,0,0,0,0,0,0,0
-4,34,2,0.0817,0.9183,0,0,0,0,0,0,0
-4,38,1,0.7796,0.2204,0,0,0,0,0,0,0
-4,40,1,0.969,0.031,0,0,0,0,0,0,0
-4,42,1,0.9928,0,0,0,0,0,0,0,0.0072
-4,48,1,0.9763,0,0,0,0,0,0,0,0.0237
-4,52,9,0.4011,0,0,0,0,0,0,0,0.5989
-4,56,9,0.0033,0,0,0,0,0,0,0,0.9967
-4,58,9,0.0087,0,0,0,0,0,0,0,0.9912
-2,6,3,0,0,0.9971,0,0,0.0029,0,0,0
-2,8,3,0,0,0.9973,0,0,0.0027,0,0,0
-2,10,3,0,0,0.9973,0,0,0.0027,0,0,0
-2,12,3,0,3.00E-04,0.9959,0,0,0.0038,0,0,0
-2,14,3,0,0.0453,0.9447,0,0,0.01,0,0,0
-2,16,2,0,0.5294,0.4561,0,0,0.0144,0,0,0
-2,18,2,0,0.8773,0.1175,0,0,0.0052,0,0,0
-2,20,2,0,0.9965,0.0032,0,0,3.00E-04,0,0,0
-2,22,2,0,0.9996,3.00E-04,0,0,0,0,0,0
-2,24,2,2.00E-04,0.9998,0,0,0,0,0,0,0
-2,26,2,0.0019,0.9981,0,0,0,0,0,0,0
-2,28,2,0.0027,0.9973,0,0,0,0,0,0,0
-2,30,2,0.0089,0.9911,0,0,0,0,0,0,0
-2,32,1,0.7186,0.2814,0,0,0,0,0,0,0
-2,34,2,0.2779,0.7221,0,0,0,0,0,0,0
-2,38,1,0.9378,0.0622,0,0,0,0,0,0,0
-2,40,1,0.9976,0.0023,0,0,0,0,0,0,1.00E-04
-2,42,1,0.9986,3.00E-04,0,0,0,0,0,0,0.0011
-2,48,1,0.9488,0,0,0,0,0,0,0,0.0512
-2,52,9,0.3428,0,0,0,0,0,0,0,0.6572
-2,54,9,0.0393,0,0,0,0,0,0,0,0.9607
0,6,3,0,0,0.9975,0,0,0.0025,0,0,0
0,8,3,0,0,0.9982,0,0,0.0018,0,0,0
0,10,3,0,0,0.9967,0,0,0.0033,0,0,0
0,12,3,0,3.00E-04,0.9947,0,0,0.0049,0,0,0
0,14,3,0,0.1208,0.8594,0,0,0.0198,0,0,0
0,16,3,0,0.0701,0.9139,0,0,0.016,0,0,0
0,18,2,0,0.9429,0.0532,0,0,0.0039,0,0,0
0,20,2,0,0.9969,0.0027,0,0,3.00E-04,0,0,0
0,22,2,0,0.9996,3.00E-04,0,0,0,0,0,0
0,24,2,2.00E-04,0.9998,0,0,0,0,0,0,0
0,26,2,5.00E-04,0.9995,0,0,0,0,0,0,0
0,28,2,0.0019,0.9981,0,0,0,0,0,0,0
0,30,2,0.0365,0.9635,0,0,0,0,0,0,0
0,32,1,0.5325,0.4675,0,0,0,0,0,0,0
0,34,1,0.9702,0.0298,0,0,0,0,0,0,0
0,40,1,0.8597,0.1403,0,0,0,0,0,0,0
0,42,1,0.9984,0.0012,0,0,0,0,0,0,3.00E-04
0,44,1,0.9974,0.0026,0,0,0,0,0,0,1.00E-04
0,46,1,0.9963,0,0,0,0,0,0,0,0.0036
0,48,1,0.8285,0,0,0,0,0,0,0,0.1715
0,52,9,0.373,0,0,0,0,0,0,0,0.627
2,8,3,0,0,0.9972,0,0,0.0028,0,0,0
2,10,3,0,0,0.996,0,0,0.004,0,0,0
2,12,3,0,4.00E-04,0.9941,0,0,0.0055,0,0,0
2,14,3,0,0.0362,0.9462,0,0,0.0176,0,0,0
2,16,3,0,0.1727,0.8088,0,0,0.0185,0,0,0
2,18,2,0,0.9649,0.0323,0,0,0.0028,0,0,0
2,20,2,0,0.9997,2.00E-04,0,0,1.00E-04,0,0,0
